id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity
MT0002538335,30.06,101.35135135135135,2354.023356853284,0.06994037719531666,"[0.4704239070415497, 0.3403671681880951, 0.3710607588291168, 0.2809077799320221, 0.28250983357429504, 0.284584105014801, 0.2296602874994278, 0.2579226791858673, 0.33285295963287354, 0.432123601436615, 0.5021178126335144, 0.4743154048919678]","[-143.41932678222656, 127.05548858642578, -38.6751594543457, 28.69659996032715, -23.588054656982422, 27.948680877685547, -20.997535705566406, 17.136886596679688, 0.34566664695739746, 6.818905830383301, -1.1210582256317139, -0.7800414562225342, 5.768881797790527, -2.7610387802124023, 3.6659035682678223, -10.236239433288574, 5.897732734680176, -3.9794461727142334, 1.9298588037490845, -4.075190544128418]",0.19227669,2.1392369e-05
MT0002595792,30.096,144.23076923076923,1619.3982160783066,0.062110827909139216,"[0.27687859535217285, 0.2551884651184082, 0.3447204530239105, 0.2695964276790619, 0.24081140756607056, 0.3258386254310608, 0.31017816066741943, 0.3395262062549591, 0.31192684173583984, 0.42007896304130554, 0.4235988259315491, 0.26679614186286926]","[-173.01524353027344, 181.9641876220703, -64.62954711914062, 53.618465423583984, -11.195280075073242, -7.903030872344971, -2.010218620300293, -8.15834903717041, -3.993126153945923, -20.712324142456055, -7.963588714599609, -12.290200233459473, -7.931495189666748, 0.355387419462204, -7.242118835449219, -3.8835058212280273, -5.177198886871338, -3.6677327156066895, 1.560025691986084, -8.850655555725098]",0.14412063,-2.3905857e-08
MT0002698706,30.06,125.0,2147.587448428344,0.06777520456359766,"[0.3863683044910431, 0.48694169521331787, 0.46475091576576233, 0.42936044931411743, 0.4496564269065857, 0.36350223422050476, 0.40186622738838196, 0.35628145933151245, 0.4409324824810028, 0.455273300409317, 0.3752397298812866, 0.43352389335632324]","[-156.59112548828125, 145.10194396972656, -36.00490188598633, 60.128387451171875, -10.771944046020508, 31.60586166381836, -18.304031372070312, 21.523271560668945, -7.364674091339111, 3.633715867996216, 1.1593204736709595, -6.4637837409973145, 7.164599895477295, -1.1891405582427979, 2.2563536167144775, -8.77781867980957, 7.114771842956543, -7.191518306732178, 0.6334860920906067, -2.9357903003692627]",0.10687086,-1.4119591e-06
MT0002794078,29.85795918367347,143.5546875,2004.5380860349358,0.1275101301273328,"[0.3171705901622772, 0.2394431233406067, 0.3849774897098541, 0.35035577416419983, 0.2816806733608246, 0.26904138922691345, 0.41220563650131226, 0.5694723129272461, 0.419927716255188, 0.4527793824672699, 0.3372465670108795, 0.5018779635429382]","[-198.01480102539062, 116.38712310791016, -44.226165771484375, 43.07386779785156, -23.692129135131836, 15.124577522277832, -23.173465728759766, 0.9579859972000122, -14.854571342468262, 7.588944435119629, -5.750789165496826, 2.818765640258789, 1.8227858543395996, -2.082277774810791, 9.587969779968262, -0.42967942357063293, 11.372817993164062, -2.487426280975342, 10.19518756866455, -3.6774895191192627]",0.045877803,-0.0027358462
MT0002894033,29.1265306122449,161.4990234375,1841.140085848764,0.10021437686752988,"[0.29951876401901245, 0.36459141969680786, 0.4320805072784424, 0.2830421030521393, 0.25575217604637146, 0.25150203704833984, 0.3430194556713104, 0.40895095467567444, 0.31731104850769043, 0.390390008687973, 0.38593631982803345, 0.41247090697288513]","[-78.29651641845703, 134.7012481689453, -55.334476470947266, 57.17414093017578, -28.043987274169922, 25.694175720214844, -24.161279678344727, 15.403464317321777, -15.470296859741211, 0.0571301206946373, -6.616708278656006, -4.693645000457764, 2.264561653137207, -8.979823112487793, 5.756350517272949, -9.103899002075195, 3.1549699306488037, -10.879003524780273, 2.643857002258301, -8.493578910827637]",0.18585287,1.4797503e-06
MT0003044417,29.936326530612245,112.34714673913044,2121.30241617569,0.09913547722868217,"[0.48926812410354614, 0.3939146101474762, 0.48370710015296936, 0.32936808466911316, 0.3459798991680145, 0.312324583530426, 0.3709073066711426, 0.5633066296577454, 0.36030682921409607, 0.3991292715072632, 0.3443143367767334, 0.39338624477386475]","[-105.17669677734375, 118.96509552001953, -36.15531921386719, 75.86808013916016, -34.61833953857422, 40.307674407958984, -22.963457107543945, 25.672014236450195, -10.648125648498535, 12.606307983398438, -2.88226318359375, 4.412949085235596, 4.963297367095947, -5.311897277832031, 8.699921607971191, -9.66441535949707, 8.375938415527344, -12.864206314086914, 7.953866958618164, -9.44579029083252]",0.14244841,6.152867e-06
MT0003144898,30.06,107.14285714285714,2524.4102430771686,0.09040817090207558,"[0.5058646202087402, 0.49814409017562866, 0.6878199577331543, 0.49211546778678894, 0.4077477753162384, 0.3645234704017639, 0.49286848306655884, 0.45182549953460693, 0.38949719071388245, 0.5715854167938232, 0.43562355637550354, 0.46695804595947266]","[-50.82712173461914, 144.09767150878906, -54.151100158691406, 56.07647705078125, -18.520748138427734, 38.879432678222656, -27.34597396850586, 23.367061614990234, -9.738593101501465, 8.575492858886719, 1.3016009330749512, -1.7814888954162598, 3.2782890796661377, -7.226885795593262, 9.050025939941406, -9.675049781799316, 7.206040859222412, -9.380882263183594, 4.289306163787842, -4.607032299041748]",0.26455572,2.399791e-06
MT0003170370,29.936326530612245,172.265625,1069.787110539911,0.06919437378875969,"[0.28025078773498535, 0.2322944551706314, 0.1901538372039795, 0.26588335633277893, 0.20969147980213165, 0.3366563320159912, 0.2700435519218445, 0.23245880007743835, 0.29982084035873413, 0.20036330819129944, 0.29654809832572937, 0.2546601891517639]","[-227.74241638183594, 181.43870544433594, -42.251155853271484, 26.37154197692871, 2.7843523025512695, -16.60250473022461, 5.055047988891602, -10.085524559020996, -4.573854446411133, -0.5642142295837402, -3.648742198944092, -0.8008145689964294, -2.9649248123168945, -2.9054441452026367, -2.859589099884033, -3.9118382930755615, -3.06756329536438, -3.630894184112549, -1.3378665447235107, 0.6814388036727905]",0.09878139,-0.00492432
MT0003213835,30.06,91.46341463414635,3669.0807845726185,0.12844447470396486,"[0.5448857545852661, 0.5251165628433228, 0.44462236762046814, 0.45629197359085083, 0.48721593618392944, 0.5494867563247681, 0.40851396322250366, 0.3636319935321808, 0.404594749212265, 0.4845762848854065, 0.5436681509017944, 0.5133264064788818]","[-79.7433090209961, 96.42671966552734, -19.071044921875, 62.191104888916016, -37.19190979003906, 39.60270690917969, -20.54300880432129, 32.510162353515625, -10.054147720336914, 10.80466079711914, -2.6837704181671143, 4.701845645904541, 10.530255317687988, -7.960101127624512, 8.749384880065918, -8.870894432067871, 12.429046630859375, -9.134651184082031, 8.086256980895996, -4.158710956573486]",0.23891376,-7.678044e-06
MT0003243311,30.06,120.96774193548387,2607.8577611872875,0.09175685620675891,"[0.4019092321395874, 0.3463478088378906, 0.4890742003917694, 0.5923948287963867, 0.5376580953598022, 0.5547324419021606, 0.3521037995815277, 0.3693901002407074, 0.3042190372943878, 0.43207335472106934, 0.47244635224342346, 0.3846104145050049]","[-127.74494934082031, 133.08863830566406, -47.440975189208984, 62.88017272949219, -28.476205825805664, 33.23210525512695, -19.732257843017578, 18.628692626953125, -14.776825904846191, 8.422896385192871, -1.6655241250991821, -0.01645553670823574, 7.860846996307373, -5.297636032104492, 5.448617935180664, -6.704848289489746, 4.9673686027526855, -7.968113899230957, 9.418030738830566, -8.215475082397461]",0.11775615,-2.5091938e-06
MT0003248394,30.06,113.63636363636364,2869.6479777117715,0.1123387294604843,"[0.4124005436897278, 0.29312509298324585, 0.3038163483142853, 0.27636095881462097, 0.3551846146583557, 0.41568857431411743, 0.3060629963874817, 0.341060996055603, 0.27387750148773193, 0.38478991389274597, 0.4107409715652466, 0.3297674059867859]","[-173.37646484375, 120.79370880126953, -41.554141998291016, 60.21463394165039, -24.811992645263672, 35.70963668823242, -22.746797561645508, 21.967626571655273, -18.022111892700195, 9.015265464782715, -8.150835037231445, -6.700270652770996, 1.7806299924850464, -10.281591415405273, 6.723792552947998, -10.696438789367676, 10.307416915893555, -12.344655990600586, 2.420896530151367, -10.72292709350586]",0.089698605,0.00016838333
MT0003272751,30.06,120.96774193548387,3429.590109830103,0.11926639835018626,"[0.46434587240219116, 0.5656953454017639, 0.4239133298397064, 0.42141762375831604, 0.4249052107334137, 0.40357163548469543, 0.5019907355308533, 0.4291832745075226, 0.5370049476623535, 0.5255372524261475, 0.468343049287796, 0.4837815761566162]","[-88.5782699584961, 105.38088989257812, -22.772186279296875, 74.68167877197266, -26.753334045410156, 47.18655014038086, -25.689180374145508, 27.360151290893555, -12.811454772949219, 13.84127426147461, -0.9781045317649841, -0.7151789665222168, 5.688141345977783, -8.899758338928223, 10.95806884765625, -10.96944522857666, 8.578227996826172, -7.026299953460693, 10.973214149475098, -3.123129367828369]",0.21407704,-9.697775e-07
MT0003286463,30.06,107.14285714285714,2697.4655018700323,0.08326689520689197,"[0.4905043840408325, 0.4914309084415436, 0.5729532837867737, 0.6228353381156921, 0.6192006468772888, 0.6028130650520325, 0.6011244654655457, 0.5401479005813599, 0.4802749454975128, 0.4809151887893677, 0.5026954412460327, 0.5829852223396301]","[-144.1038055419922, 98.223388671875, -24.11585235595703, 54.65227127075195, -16.75348663330078, 32.02690124511719, -10.814457893371582, 15.34586238861084, -3.0220067501068115, 6.780512809753418, 0.09889160096645355, 3.5003931522369385, 4.484589099884033, -3.403618335723877, 7.002374172210693, -6.359327793121338, 8.989664077758789, -2.1847901344299316, 7.6286234855651855, 0.454924076795578]",0.23129132,1.9284184e-05
MT0003390733,30.06,120.96774193548387,3314.654174592026,0.13654724088610964,"[0.4338773787021637, 0.5028406977653503, 0.45024406909942627, 0.4867148697376251, 0.536770224571228, 0.41909077763557434, 0.37888848781585693, 0.38131168484687805, 0.5189053416252136, 0.4247879981994629, 0.3616447448730469, 0.4268863797187805]","[-156.726806640625, 100.65454864501953, -47.34231185913086, 50.24771499633789, -28.205352783203125, 30.30434799194336, -19.37737464904785, 21.32193374633789, -12.65906810760498, 8.396805763244629, -3.600243330001831, -5.323594093322754, 3.0864529609680176, -9.284534454345703, 3.7290892601013184, -11.69611930847168, 6.594803333282471, -9.94766616821289, 5.979313850402832, -3.1974339485168457]",0.09160585,9.807157e-06
MT0003570082,30.06,156.25,1145.0672750236065,0.03700491035790314,"[0.5024030804634094, 0.4183744788169861, 0.35413020849227905, 0.2890259921550751, 0.44305336475372314, 0.6158267259597778, 0.4459857940673828, 0.32505014538764954, 0.2886003851890564, 0.3926141858100891, 0.4029799997806549, 0.4034157693386078]","[-123.36360931396484, 194.3527069091797, -30.368064880371094, 33.31258010864258, -7.105557918548584, 12.29226016998291, 7.7918901443481445, 10.68485164642334, 8.247127532958984, -6.069862365722656, 3.6058881282806396, -0.23640596866607666, -1.491432547569275, -9.119034767150879, -7.4099812507629395, -8.3196439743042, -5.876163959503174, -4.758852005004883, -4.708950996398926, -0.32859307527542114]",0.29511803,-2.388641e-07
MT0003594672,30.06,138.88888888888889,1808.3911547094897,0.055245164482437464,"[0.3139745891094208, 0.36193081736564636, 0.2667027711868286, 0.3359335958957672, 0.4463701844215393, 0.30761513113975525, 0.36906081438064575, 0.24884790182113647, 0.3430059552192688, 0.2710234224796295, 0.3073480427265167, 0.44493475556373596]","[-160.12843322753906, 145.901611328125, -16.8295955657959, 49.201698303222656, -11.473973274230957, 28.2484073638916, -13.27665901184082, 23.676921844482422, -5.536203861236572, 8.86169719696045, 1.1926889419555664, 2.244140148162842, 8.5475492477417, -5.14424991607666, 10.440296173095703, -7.337835311889648, 7.39445161819458, -0.6387615203857422, 5.305604457855225, 0.7420786023139954]",0.1696384,-3.7091766e-05
MT0003603772,30.06,133.92857142857142,3432.9698616472942,0.11121404545303352,"[0.4132504165172577, 0.3745677173137665, 0.4211338460445404, 0.461247980594635, 0.5705105066299438, 0.4971487820148468, 0.37057366967201233, 0.33211952447891235, 0.36388686299324036, 0.46993309259414673, 0.3851289451122284, 0.40895935893058777]","[-115.00711822509766, 95.75751495361328, -21.877872467041016, 56.12099075317383, -22.886018753051758, 29.820331573486328, -25.40284538269043, 25.42450714111328, -14.5308837890625, 10.752033233642578, -0.6726008057594299, -5.583681583404541, -1.8856385946273804, -7.471162796020508, 7.301346778869629, -11.345322608947754, 9.337260246276855, -10.315890312194824, 4.139949321746826, -6.2643842697143555]",0.20057014,-3.826642e-06
MT0003669917,30.06,98.6842105263158,2865.9683648777104,0.0983604768161256,"[0.42870450019836426, 0.35902249813079834, 0.4368956983089447, 0.34383660554885864, 0.4168243110179901, 0.3926360309123993, 0.45761638879776, 0.4922850728034973, 0.4038536846637726, 0.45914027094841003, 0.4004961848258972, 0.4795483946800232]","[-61.61796188354492, 129.17062377929688, -37.05536651611328, 62.924686431884766, -29.85297393798828, 36.29848861694336, -23.06062889099121, 17.628786087036133, -15.003457069396973, 6.552857398986816, -2.918342351913452, 0.969684362411499, 4.608773708343506, -5.745751857757568, 6.583780765533447, -10.28790283203125, 8.540600776672363, -9.143562316894531, 5.184366703033447, -6.955055236816406]",0.22499065,1.1852553e-06
MT0003724610,30.06,91.46341463414635,2878.153681448671,0.09963873943919638,"[0.5247160792350769, 0.5251464247703552, 0.5609367489814758, 0.4913826882839203, 0.4771276116371155, 0.5298211574554443, 0.622948408126831, 0.7337803244590759, 0.5915061831474304, 0.5366193652153015, 0.5487095713615417, 0.5481436252593994]","[-72.94222259521484, 118.21438598632812, -43.94396209716797, 59.31377410888672, -27.24321937561035, 39.70100021362305, -17.828353881835938, 20.924457550048828, -7.167586326599121, 7.93927001953125, 3.47518253326416, 3.42840576171875, 5.331991672515869, -3.6811728477478027, 9.746379852294922, -4.644933223724365, 11.67896842956543, -4.595889091491699, 8.789996147155762, -2.209163188934326]",0.25462696,-2.9992936e-05
MT0003788939,30.06,117.1875,3232.0439760787767,0.13203109408262373,"[0.4472479224205017, 0.452435165643692, 0.5937097072601318, 0.45258745551109314, 0.4819667935371399, 0.5068686604499817, 0.3966282606124878, 0.3985033333301544, 0.39604276418685913, 0.5163381099700928, 0.4158819317817688, 0.3869338929653168]","[-51.24465560913086, 121.88652038574219, -47.50306701660156, 53.02312469482422, -37.09341812133789, 46.221920013427734, -26.139877319335938, 25.815750122070312, -9.690329551696777, 11.753823280334473, -2.3754498958587646, 4.929010391235352, 7.292486667633057, -4.902782440185547, 9.09779167175293, -10.726689338684082, 10.707919120788574, -11.609766006469727, 7.2125983238220215, -5.617395401000977]",0.22978112,2.119849e-05
MT0003794106,30.06,117.1875,3369.555844754569,0.1298594248935604,"[0.5279384851455688, 0.5644207000732422, 0.5166119337081909, 0.5761520862579346, 0.4584750533103943, 0.513268768787384, 0.5201745629310608, 0.47007209062576294, 0.5402518510818481, 0.47439688444137573, 0.47341492772102356, 0.4500636160373688]","[-126.76302337646484, 102.84270477294922, -45.85088348388672, 66.80276489257812, -24.148591995239258, 29.780969619750977, -19.90590476989746, 23.38311195373535, -8.470072746276855, 17.300626754760742, 3.828587770462036, 1.381537914276123, 11.786693572998047, -3.415527105331421, 10.804784774780273, -6.350441932678223, 8.556604385375977, -8.399999618530273, 4.799350261688232, -3.067873477935791]",0.11289537,3.2061358e-05
MT0003903675,30.06,170.45454545454547,2521.973144537725,0.10050148225452368,"[0.4196593165397644, 0.3704827129840851, 0.41035860776901245, 0.3840074837207794, 0.4201037585735321, 0.5272101163864136, 0.37667787075042725, 0.3143463730812073, 0.34974661469459534, 0.4790363311767578, 0.6358912587165833, 0.470432847738266]","[-87.60730743408203, 140.42295837402344, -63.05530548095703, 51.16757583618164, -19.766407012939453, 27.075634002685547, -19.64204216003418, 22.3365421295166, -1.8474963903427124, 8.010778427124023, -2.8780055046081543, -3.8480403423309326, 3.4372382164001465, -2.828517436981201, 4.964629650115967, -8.575662612915039, 5.539828777313232, -10.542344093322754, 3.1051950454711914, -7.499461650848389]",0.17421988,1.520607e-05
