id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
51,45.00875283446712,114.84375,1198.8035436353762,0.0239216251289656,"[0.5314176678657532, 0.565014660358429, 0.5733039975166321, 0.5317599177360535, 0.5749983787536621, 0.4990178644657135, 0.5215797424316406, 0.5359719395637512, 0.5345629453659058, 0.5423179864883423, 0.467804878950119, 0.5000203251838684]","[-247.8997344970703, 170.01419067382812, -7.7248687744140625, 44.75798416137695, 23.959484100341797, 17.240623474121094, 24.283401489257812, 7.811674118041992, 8.852862358093262, 6.337576866149902, 1.879155158996582, 0.11712200939655304, 2.3491051197052, 0.3871215283870697, -2.7743725776672363, -0.3179765045642853, -1.8180644512176514, 0.6457041501998901, 5.1339569091796875, 3.422163724899292]",0.14633961,8.1474045e-06,,3.6,1.11,3.2,0.98,
52,45.0609977324263,109.9567819148936,1762.9354827441623,0.0354328420836553,"[0.5602798461914062, 0.5065225958824158, 0.46296021342277527, 0.5079463124275208, 0.5872458219528198, 0.6039358377456665, 0.5223613381385803, 0.5392934679985046, 0.45166581869125366, 0.4076589345932007, 0.45451775193214417, 0.45722082257270813]","[-77.2709732055664, 181.0391082763672, -42.140926361083984, 49.223976135253906, -3.2185068130493164, 23.126102447509766, 8.2418212890625, 9.485063552856445, 7.695138454437256, 3.1168785095214844, 5.88009786605835, 3.902330160140991, 7.524198055267334, -4.870870590209961, 3.8385229110717773, 1.607202172279358, 0.6774715781211853, 4.062758445739746, 2.980037212371826, 1.9395947456359863]",0.42077303,3.3972185e-05,"Give our voices renewed power Lighted magic, lost and tragic stories Backgrounds dignified every time we sing Of speech and song we recognize In our divine Recognizing in our divine Recognizing in our divine Recognizing in our divine",4.6,1.11,5.1,1.81, Happy
53,45.0609977324263,107.666015625,1643.778257950929,0.0422118008597372,"[0.35886961221694946, 0.45994633436203003, 0.4807342290878296, 0.5061153173446655, 0.6621716618537903, 0.4528144598007202, 0.4474414885044098, 0.3574281632900238, 0.5119576454162598, 0.40242716670036316, 0.3225732147693634, 0.4364532232284546]","[-211.7168426513672, 187.5552520751953, -17.301856994628906, 20.128232955932617, -0.2072177231311798, 22.396211624145508, -9.359549522399902, -4.662982940673828, 0.015913603827357292, -7.343619346618652, -3.52347469329834, -2.9909467697143555, 8.258419036865234, -7.013584613800049, 9.576085090637207, -0.6222285628318787, -6.470350742340088, 9.642004013061523, -10.054320335388184, -4.350073337554932]",0.09525762,-3.798984e-06,,4.3,2.37,5.1,1.7, Relaxed
54,45.03487528344671,84.72079918032787,1305.6025114882186,0.0227435338924336,"[0.72910076379776, 0.5860722661018372, 0.5198442339897156, 0.47558537125587463, 0.48021653294563293, 0.47659698128700256, 0.4718862473964691, 0.5580423474311829, 0.5472331643104553, 0.5759127736091614, 0.6315024495124817, 0.7194607257843018]","[-250.8968505859375, 176.46591186523438, 0.17599926888942719, 15.200732231140137, 13.376548767089844, 25.423904418945312, 5.7032470703125, 5.7365617752075195, 18.373149871826172, 11.959622383117676, 6.116561412811279, 12.609969139099121, 5.426198959350586, -1.855049967765808, 3.901578426361084, 4.192231178283691, 1.4958661794662476, -0.147039994597435, 0.480486124753952, 0.8884270787239075]",0.1394639,5.7386776e-05,"See, I was burning And you cooled me And your loving nature Fooled me I was lost You said goodbye No tears in your eye I was broken",3.1,1.58,3.3,1.62, Sad
55,45.03487528344671,135.99917763157896,1268.7781923616544,0.0376120063563418,"[0.2734098732471466, 0.2649242579936981, 0.41917183995246887, 0.3092724680900574, 0.2843514680862427, 0.24925465881824493, 0.35687148571014404, 0.45395997166633606, 0.3094690442085266, 0.25851863622665405, 0.31640174984931946, 0.3736722469329834]","[-244.6109619140625, 206.36053466796875, -35.01602554321289, -2.259023666381836, 32.022220611572266, -6.909664630889893, 1.5918266773223877, 8.137990951538086, -6.837072849273682, -0.8797725439071655, -0.9662803411483765, -10.437664985656738, -5.08517599105835, -1.954504132270813, -5.684665203094482, -3.765820264816284, -0.92941814661026, 0.516974151134491, 1.335780382156372, -2.6420631408691406]",0.11922405,7.5738453e-06,"You know it hurts me so. Babe, I'm way down here. You know I'm way down here. Babe, I'm way down here in a rolling fog. Baby, please don't go. Baby, please don't go. Baby, please don't go.",5.8,1.33,5.4,1.11,
56,45.0609977324263,92.28515625,2193.2283606352,0.0599260207367336,"[0.3994038999080658, 0.2632463574409485, 0.3585757911205292, 0.4859548807144165, 0.3634445369243622, 0.4261057674884796, 0.29439136385917664, 0.4150830805301666, 0.24790216982364655, 0.3237399756908417, 0.5825170874595642, 0.4139455258846283]","[-88.23097229003906, 174.7568359375, -44.604034423828125, 37.8415641784668, -10.487773895263672, 28.86514663696289, -11.231799125671387, 15.948393821716309, -8.735228538513184, -0.036560654640197754, 2.5128703117370605, -3.341660976409912, 4.687802791595459, 0.44812309741973877, -0.9767443537712097, -0.28302839398384094, -1.681091070175171, -8.52012825012207, 4.485258102416992, -3.855128049850464]",0.2598039,9.05749e-06,,6.4,1.43,5.8,1.4,
58,45.03487528344671,161.4990234375,1724.7508830719726,0.0332470564659061,"[0.5220717787742615, 0.48661008477211, 0.43389296531677246, 0.4893043637275696, 0.5089541673660278, 0.41923826932907104, 0.43992453813552856, 0.392278254032135, 0.4661535918712616, 0.4235858917236328, 0.47407811880111694, 0.5163947939872742]","[-222.58267211914062, 138.4184112548828, -14.790751457214355, 40.8005256652832, 20.294342041015625, 35.33864974975586, 20.74955940246582, 19.223495483398438, 10.139962196350098, 7.4715576171875, 6.936288356781006, 9.291089057922363, 13.027729034423828, 6.163190841674805, -0.563068687915802, -0.47197991609573364, 3.492051124572754, 1.2280781269073486, 3.01853084564209, 0.32778871059417725]",0.19231457,0.00018283511,"I ride my pleasure circuit smoking all the time Now nothing's any fun anymore I lied when I told you everything was just fine Nothing's any fun anymore Nothing you can do, nothing you can say Ain't easy doing nothing, gotta do it anyway Nothing you can say, nothing you can do Nothing else that I can say to you",3.3,1.55,3.4,1.56, Sad
59,45.03487528344671,99.38401442307692,1779.5243120895552,0.0459849157724284,"[0.4188837707042694, 0.38869616389274597, 0.6237408518791199, 0.4068238437175751, 0.4556732773780823, 0.46112918853759766, 0.40669676661491394, 0.39751502871513367, 0.37528306245803833, 0.5338082909584045, 0.3401074707508087, 0.3411996364593506]","[-66.57067108154297, 207.2600860595703, -66.59033966064453, 32.544471740722656, -10.34656810760498, 12.335346221923828, 4.086618423461914, 2.552192211151123, 10.308381080627441, -1.5220493078231812, 0.8733307123184204, 1.0166690349578857, 1.495897650718689, -1.8398637771606445, -0.21565201878547668, 0.056142713874578476, -2.1201343536376953, -2.0813746452331543, -0.7589091658592224, -4.235897064208984]",0.36148342,-7.255181e-07,And why divine us a burnt crown? Why divine us a burnt crown?,5.3,1.73,4.1,1.92,
60,45.0609977324263,191.40625,1748.5881311324829,0.0384984986798042,"[0.49492278695106506, 0.6092391610145569, 0.7015681862831116, 0.47224244475364685, 0.5226492285728455, 0.44704094529151917, 0.4143025577068329, 0.38806071877479553, 0.42824068665504456, 0.5387517809867859, 0.42760011553764343, 0.4234275817871094]","[-196.9120635986328, 177.0189666748047, -38.2845344543457, 33.50633239746094, 0.8416449427604675, 16.02777099609375, 6.435491561889648, 12.274550437927246, 4.17651891708374, -1.8473527431488037, -7.135927677154541, -9.82797622680664, -5.87144660949707, 3.2412374019622803, 2.019906759262085, -6.78231143951416, -4.832683086395264, -3.949774980545044, -0.64136803150177, -5.791023254394531]",0.09870591,-8.094419e-08,Музика Музика,4.3,1.49,6.4,0.49,
62,45.0609977324263,151.99908088235293,1974.7538413536088,0.0679489520946032,"[0.5934264659881592, 0.4296736419200897, 0.5131360292434692, 0.3900429904460907, 0.336679071187973, 0.31216156482696533, 0.465801477432251, 0.47618019580841064, 0.43538758158683777, 0.31774887442588806, 0.2911672294139862, 0.42511600255966187]","[-189.28326416015625, 201.0989227294922, -83.26785278320312, 15.55195140838623, -0.22322383522987366, 12.325555801391602, 17.428796768188477, 6.008246898651123, -4.631996154785156, 5.486928939819336, 6.2421875, -8.623790740966797, 1.7353191375732422, -3.1028566360473633, -0.015457931905984879, -1.7871047258377075, -4.026369571685791, -5.1205291748046875, -2.5320651531219482, -0.48315849900245667]",0.11979626,0.0010335296,"My baby, she got eyes like rocks. Making me dream of Christmas Eve. Falling down, beating and loving it. Making me think she smells like a baleen.",6.2,0.87,3.9,1.22,
64,45.03487528344671,120.18531976744184,2204.6883483002466,0.0420848338005929,"[0.39676427841186523, 0.3121883273124695, 0.3709914982318878, 0.4597167670726776, 0.7272315621376038, 0.683485746383667, 0.4881100356578827, 0.5525190234184265, 0.5159914493560791, 0.5279703736305237, 0.4595642685890198, 0.4358208477497101]","[-158.97528076171875, 162.94259643554688, -19.114755630493164, 43.198455810546875, -10.436559677124023, 25.455747604370117, -7.159427165985107, 15.632923126220703, -6.52183723449707, 1.0918325185775757, -0.6355551481246948, 2.161574602127075, -1.8661034107208252, -0.7063800096511841, 1.0563510656356812, -3.2358484268188477, -0.08125148713588715, -0.3604139983654022, 0.7495123744010925, -6.829504489898682]",0.11702436,-7.881215e-06,"New fashion has sold neatly, for rich paths into all new healings, into all new healing. Feel the touch of the hands of time, wind in love with the nights of the life. Flockings of the carcass we leave, fendings of the spirits nightly. The crimson wishes of Mason Chloe, undressed of the glowing world. Alien and unprofound, in cathedrals we all be.",3.6,1.28,4.9,1.58, Relaxed
65,45.03487528344671,172.265625,2580.035874927479,0.0577264497131992,"[0.42045915126800537, 0.44022542238235474, 0.5870923399925232, 0.5590651035308838, 0.5034202933311462, 0.5388259887695312, 0.44149860739707947, 0.37202906608581543, 0.3971015512943268, 0.5076127052307129, 0.40111687779426575, 0.3589867055416107]","[-174.9816131591797, 151.9800262451172, -41.764591217041016, 39.851280212402344, 3.019407272338867, 19.731454849243164, -12.687884330749512, 12.635205268859863, -7.899680137634277, 11.496455192565918, -6.983295440673828, 2.672074794769287, -3.0150146484375, 6.107406139373779, -1.4006003141403198, -2.522042751312256, 1.9153374433517456, -1.8218326568603516, 2.4783151149749756, -9.86126708984375]",0.10607471,-8.84548e-06,Explosion. semi-auto music,6.4,1.43,5.8,1.83,
67,45.0609977324263,117.45383522727272,2479.2294114895376,0.0568051463485316,"[0.4898272752761841, 0.4677370488643646, 0.4712617099285126, 0.45510172843933105, 0.5069078207015991, 0.4385256767272949, 0.41264107823371887, 0.42137566208839417, 0.4803561866283417, 0.5779224634170532, 0.5143219232559204, 0.5137978792190552]","[-151.8509521484375, 160.66580200195312, -52.14928436279297, 48.21134948730469, -7.212369441986084, 18.412874221801758, -8.976170539855957, 10.565820693969727, -0.22195297479629517, 5.92495059967041, -5.108283996582031, 2.089543581008911, -2.358891487121582, 4.204914093017578, -0.4542010724544525, -1.564179539680481, 2.8288464546203613, -0.7704545855522156, 3.7886788845062256, -6.293416500091553]",0.1194486,-5.370848e-06,"Come on! Ah! Get the cat in the bag, get the pajama off her. Get close, got it, gonna hit the soles. He thought without a end today, come on, woman, this is a big spade. Let her rip!",7.2,0.75,6.8,1.4,
68,45.0609977324263,184.5703125,1616.129878852872,0.0359260287867078,"[0.3064770996570587, 0.22906869649887085, 0.3842726945877075, 0.5962148308753967, 0.3746064007282257, 0.23210960626602173, 0.192976176738739, 0.31125006079673767, 0.45233532786369324, 0.5137120485305786, 0.747992217540741, 0.5736164450645447]","[-184.80177307128906, 186.9957275390625, -24.773252487182617, 30.13216781616211, -6.2637104988098145, 14.212882995605469, 3.213193416595459, 7.5526814460754395, -8.789748191833496, -5.274780750274658, -5.070534706115723, -6.0343403816223145, -10.21950626373291, -6.401950359344482, -6.490882873535156, -15.148588180541992, -1.7746132612228394, -6.82015323638916, -4.015428066253662, 4.403291702270508]",0.12666883,-3.4661566e-06,,3.8,1.33,4.9,1.64, Happy
69,45.0609977324263,117.45383522727272,1216.310663726833,0.0420824981485059,"[0.18878015875816345, 0.2551293969154358, 0.33574822545051575, 0.3501061499118805, 0.49016234278678894, 0.4013298451900482, 0.26884734630584717, 0.2870584726333618, 0.4019853472709656, 0.5704051852226257, 0.3240129053592682, 0.18938325345516205]","[-397.27203369140625, 202.02658081054688, -17.55150604248047, -36.04111862182617, 35.22888946533203, 6.325124740600586, -47.545448303222656, -21.864404678344727, 3.6267497539520264, -25.94143295288086, -35.42230224609375, -6.950743675231934, -5.831605911254883, -25.65121078491211, -17.63189697265625, -4.030337333679199, -14.57087516784668, -17.986221313476562, -1.6948269605636597, 1.0257011651992798]",0.03521976,-4.919509e-06,Sister Long You Keep on worrying Sister Long You Keep on worrying Sister Long You Keep on worrying His work is almost done Trimmed and burning Keep your lamp Trimmed and burning Keep your lamp Keep your lamp Trimmed and burning His work is almost done,3.2,0.87,3.9,0.83,
70,45.0609977324263,120.18531976744184,2086.0187668173817,0.0382176300473338,"[0.36506351828575134, 0.4748649299144745, 0.5875316858291626, 0.5436357259750366, 0.4770086407661438, 0.4176971912384033, 0.42399635910987854, 0.4578200578689575, 0.5028619170188904, 0.6062362790107727, 0.49429085850715637, 0.4049948751926422]","[-169.79808044433594, 162.3391876220703, -34.84825897216797, 42.89228439331055, 2.08662486076355, 29.166872024536133, -6.576689720153809, 14.016221046447754, -2.719048261642456, 4.141205787658691, -3.3849151134490967, 0.7809868454933167, -3.886676073074341, 3.746424913406372, -1.425148844718933, -4.646662712097168, 1.680273413658142, -6.507638454437256, -0.25499001145362854, -7.446140766143799]",0.12334088,-8.9451186e-07,"Those said they were just devotees. Goodbye to my one. Goodbye, Joselito. Adios, mis amigos. Jesus y Maria. You won't have your name when you ride the big elephant. All they will call you will be devotees.",4.4,1.69,3.6,1.43,
71,45.03487528344671,117.45383522727272,1845.398852680357,0.0376138945282289,"[0.5182788968086243, 0.3381580710411072, 0.3491315245628357, 0.3778701722621918, 0.43978777527809143, 0.3510036766529083, 0.33988627791404724, 0.3896164894104004, 0.3640250861644745, 0.43761304020881653, 0.3491160273551941, 0.43241140246391296]","[-29.475601196289062, 189.70176696777344, -47.31187438964844, 38.138099670410156, -18.352006912231445, 22.704856872558594, -0.09969043731689453, 6.184222221374512, 7.079539775848389, 4.308679580688477, 2.215055465698242, 0.08031697571277618, 2.197909116744995, -0.3000405430793762, 1.5679789781570435, -0.7785618901252747, 5.084120750427246, 1.9384262561798096, 0.6153360605239868, -1.2450754642486572]",0.55843186,-5.398434e-05,The daily dosage salvations behave. Molecular structure saturnine. Mood is broken in with time's new dawn. Mood is broken in with time's new dawn. It's the process of self-reflection. Down with your poetic abstractions. Now we're crowning satisfaction.,5.9,1.51,3.7,0.78,
72,45.0609977324263,143.5546875,3064.6784229024333,0.0774716942780783,"[0.4454095661640167, 0.4234398901462555, 0.44775086641311646, 0.44960999488830566, 0.535767138004303, 0.39200523495674133, 0.35209110379219055, 0.40808311104774475, 0.4297404885292053, 0.5029043555259705, 0.4346407353878021, 0.4721784293651581]","[-65.49295043945312, 146.12973022460938, -48.1915283203125, 53.59344482421875, -18.3963623046875, 33.011940002441406, -19.191503524780273, 13.941937446594238, -5.815427303314209, 7.5718674659729, -5.4073615074157715, -0.5177484750747681, 0.9633586406707764, -2.1384809017181396, 0.32692134380340576, -3.2786197662353516, 2.4618544578552246, -7.2387309074401855, 2.495077610015869, -6.360724925994873]",0.23501994,0.00010975176,"Be the girl, seek control of your world, forget your crazy dream and make a home with her and work to give the day some meaning, minutes turn to hours, hours turn to years and then maybe I'll be dead, children in my stead, no, I ain't gonna take it, ain't gonna take it no more I'm found in a nation, I'm opening the door",6.7,1.73,5.6,2.01, Happy
